ObjectID,LochCode,SurfaceArea,AuthID,LochAuth,IslandName,LochName,Price
2915,NC5208,2,HLD,Highland,Mainland,Unnamed,5
2916,NC5209,2,HLD,Highland,Mainland,Unnamed,5
2917,NC5210,1.2,HLD,Highland,Mainland,Unnamed,5
2918,NC5211,1,HLD,Highland,Mainland,Unnamed,5
2919,NC5212,0.8,HLD,Highland,Mainland,Unnamed,2
2920,NC5213,0.9,HLD,Highland,Mainland,Unnamed,2
2921,NC5223,0.3,HLD,Highland,Mainland,Unnamed,2
2922,NC5224,0.8,HLD,Highland,Mainland,Unnamed,2
2923,NC5225,0.4,HLD,Highland,Mainland,Unnamed,2
2924,NC5226,0.4,HLD,Highland,Mainland,Unnamed,2
2925,NC5227,0.3,HLD,Highland,Mainland,Unnamed,2
2926,NC5228,0.2,HLD,Highland,Mainland,Unnamed,2
2927,NC5229,0.8,HLD,Highland,Mainland,Unnamed,2
2928,NC5230,0.6,HLD,Highland,Mainland,Unnamed,2
2929,NC5231,0.2,HLD,Highland,Mainland,Unnamed,2
2930,NC5232,0.2,HLD,Highland,Mainland,Unnamed,2
2931,NC5233,0.1,HLD,Highland,Mainland,Unnamed,2
2932,NC7304,70,HLD,Highland,Mainland,Loch Truderscaig,25
2933,NC7305,4,HLD,Highland,Mainland,Lochan Dubh,5
2934,NC7314,0.6,HLD,Highland,Mainland,Unnamed,2
2935,NC7315,1.8,HLD,Highland,Mainland,Unnamed,5
2936,NC4305,30,HLD,Highland,Mainland,Loch Coire na Saidhe Duibhe,15
2937,NC4343,0.7,HLD,Highland,Mainland,Unnamed,2
2938,ND3405,6,HLD,Highland,Mainland,Loch Brickigoe,8
2939,NC5407,5,HLD,Highland,Mainland,Loch a' Mhadaidh-ruaidh,8
2940,NC5409,39,HLD,Highland,Mainland,Loch Haluim,15
2941,NC5417,22,HLD,Highland,Mainland,Loch Coulside,15
2942,NC5447,0.3,HLD,Highland,Mainland,Unnamed,2
2943,NC5448,0.1,HLD,Highland,Mainland,Unnamed,2
2944,NC5449,0.2,HLD,Highland,Mainland,Unnamed,2
2945,NC5405,2,HLD,Highland,Mainland,Unnamed,5
2946,NC5406,2.6,HLD,Highland,Mainland,Unnamed,5
2947,NC5419,2.2,HLD,Highland,Mainland,Loch Dionach-caraidh,5
2948,NC5423,216,HLD,Highland,Mainland,Loch Meadie,50
2949,NC5425,0.3,HLD,Highland,Mainland,Unnamed,2
2950,NC5426,1.6,HLD,Highland,Mainland,Unnamed,5
2951,NC5427,3,HLD,Highland,Mainland,Unnamed,5
2952,NC5468,0.5,HLD,Highland,Mainland,Unnamed,2
2953,NC5476,0.1,HLD,Highland,Mainland,Loch Haluim,2
2954,ND1404,53,HLD,Highland,Mainland,Loch Ruard,25
2955,ND1306,1.5,HLD,Highland,Mainland,Lochan Coire na Beinne,5
2956,NC9304,2.2,HLD,Highland,Mainland,Loch Glutt,5
2957,ND0403,34,HLD,Highland,Mainland,Lochan Dubh nan Geodh,15
2958,ND0410,5.5,HLD,Highland,Mainland,Lochan Chairn Leith,8
2959,ND0420,32,HLD,Highland,Mainland,Loch Meadie,15
2960,ND0421,180.5,HLD,Highland,Mainland,Loch More,50
2961,ND0426,32.3,HLD,Highland,Mainland,Loch Sand,15
2962,ND0427,34,HLD,Highland,Mainland,Loch Eileanach,15
2963,ND0428,29,HLD,Highland,Mainland,Loch Gaineimh,15
2964,ND1402,19,HLD,Highland,Mainland,Loch a' Cherigal,15
2965,ND1406,23,HLD,Highland,Mainland,Loch Thulachan,15
2966,NC5421,22,HLD,Highland,Mainland,Loch Staing,15
2967,NC5422,42,HLD,Highland,Mainland,Loch Eileanach,15
2968,NC5467,0.2,HLD,Highland,Mainland,Unnamed,2
2969,NC5471,0.6,HLD,Highland,Mainland,Unnamed,2
2970,NC5473,0.5,HLD,Highland,Mainland,Unnamed,2
2971,NC5474,0.5,HLD,Highland,Mainland,Unnamed,2
2972,NC5475,1,HLD,Highland,Mainland,Unnamed,5
2973,NC6409,40,HLD,Highland,Mainland,Loch Syre,15
2974,NC6412,3.4,HLD,Highland,Mainland,Gull Loch,5
2975,NC6520,3,HLD,Highland,Mainland,Na Caol Lochan,5
2976,NC6521,3.6,HLD,Highland,Mainland,Na Caol Lochan,5
2977,NC6522,1.2,HLD,Highland,Mainland,Na Caol Lochan,5
2978,NC6523,8,HLD,Highland,Mainland,Loch Stephan,8
2979,NC6524,2,HLD,Highland,Mainland,Loch a' Chnoic Ruadh,5
2980,NC6525,12,HLD,Highland,Mainland,Lochan nan Carn,15
2981,NC6526,12,HLD,Highland,Mainland,Lochan nan Carn,15
2982,NC6527,15,HLD,Highland,Mainland,Loch nan Ealachan,15
2983,NC6529,2.5,HLD,Highland,Mainland,Unnamed,5
2984,NC6535,3.6,HLD,Highland,Mainland,Lochan nan Carn,5
2985,NC6536,0.6,HLD,Highland,Mainland,Unnamed,2
2986,NC6537,1.4,HLD,Highland,Mainland,Unnamed,5
2987,NC6571,1,HLD,Highland,Mainland,Lochan Leacach,5
2988,NC6572,0.8,HLD,Highland,Mainland,Unnamed,2
2989,NC6576,0.2,HLD,Highland,Mainland,Na Caol Lochan,2
2990,NC6577,0.9,HLD,Highland,Mainland,Unnamed,2
2991,NC6579,0.3,HLD,Highland,Mainland,Unnamed,2
2992,NC6517,5,HLD,Highland,Mainland,Grian-loch Beag,8
2993,NC6518,18,HLD,Highland,Mainland,Loch nam Breac Buidge,15
2994,NC6519,7,HLD,Highland,Mainland,Grian-loch Mor,8
2995,NC6530,8,HLD,Highland,Mainland,Loch na Moine,8
2996,NC6569,0.3,HLD,Highland,Mainland,Unnamed,2
2997,NC6570,1,HLD,Highland,Mainland,Unnamed,5
2998,NC6574,0.4,HLD,Highland,Mainland,Unnamed,2
2999,NC6586,0.1,HLD,Highland,Mainland,Loch nan Breac Buidget,2
3000,NC8434,0.6,HLD,Highland,Mainland,Unnamed,2
3001,NC8435,0.3,HLD,Highland,Mainland,Unnamed,2
3002,NC8436,0.8,HLD,Highland,Mainland,Unnamed,2
3003,NC8437,0.8,HLD,Highland,Mainland,Unnamed,2
3004,NC8440,0.7,HLD,Highland,Mainland,Unnamed,2
3005,NC8441,0.9,HLD,Highland,Mainland,Unnamed,2
3006,NC7470,4.7,HLD,Highland,Mainland,Loch Gaineimh,5
3007,NC7471,0.7,HLD,Highland,Mainland,Unnamed,2
3008,NC7473,1,HLD,Highland,Mainland,Unnamed,5
3009,NC8301,5,HLD,Highland,Mainland,Loch Lucy,8
3010,NC8302,11,HLD,Highland,Mainland,Loch Culaidh,15
3011,NC8410,141,HLD,Highland,Mainland,Loch Druim a' Chliabhain,50
3012,NC8411,42,HLD,Highland,Mainland,Loch Crocach,15
3013,NC8416,47,HLD,Highland,Mainland,Loch Coire nam Mang,15
3014,NC8405,2.8,HLD,Highland,Mainland,The Cross Lochs,5
3015,NC8406,7.8,HLD,Highland,Mainland,The Cross Lochs,8
3016,NC8407,4,HLD,Highland,Mainland,The Cross Lochs,5
3017,NC8408,6.1,HLD,Highland,Mainland,The Cross Lochs,8
3018,NC8409,8,HLD,Highland,Mainland,The Cross Lochs,8
3019,NC8414,1.3,HLD,Highland,Mainland,Unnamed,5
3020,NC7520,5,HLD,Highland,Mainland,Loch nan Laogh,8
3021,NC7523,3.5,HLD,Highland,Mainland,Unnamed,5
3022,NC7524,4,HLD,Highland,Mainland,Unnamed,5
3023,NC7525,27,HLD,Highland,Mainland,Loch Mor na Caorach,15
3024,NC7527,4,HLD,Highland,Mainland,Unnamed,5
3025,NC7417,4,HLD,Highland,Mainland,Palm Loch,5
3026,NC7421,10.4,HLD,Highland,Mainland,Loch Rosail,15
3027,NC8511,1.8,HLD,Highland,Mainland,Lochan na Ceardaidh,5
3028,NC8513,3.5,HLD,Highland,Mainland,Loch na Main,5
3029,NC8514,4,HLD,Highland,Mainland,Loch Crasgach,5
3030,NC8539,1.8,HLD,Highland,Mainland,Loch a' Bhroillich,5
3031,NC8540,1,HLD,Highland,Mainland,Unnamed,5
3032,NC8542,2,HLD,Highland,Mainland,Unnamed,5
3033,NC8613,10,HLD,Highland,Mainland,Loch Baligill,15
3034,NC8614,19,HLD,Highland,Mainland,Achridigill Loch,15
3035,NC8615,2,HLD,Highland,Mainland,Loch Sgiathanach,5
3036,NC8616,4.5,HLD,Highland,Mainland,Loch Coulbackie,5
3037,NC8637,0.4,HLD,Highland,Mainland,Unnamed,2
3038,NC8401,26,HLD,Highland,Mainland,Loch na Saobhaidhe,15
3039,NC9401,2,HLD,Highland,Mainland,Unnamed,5
3040,NC9402,5,HLD,Highland,Mainland,Unnamed,8
3041,NC9403,6,HLD,Highland,Mainland,Lochan nan Clach Geala,8
3042,NC9415,1.2,HLD,Highland,Mainland,Unnamed,5
3043,NC9503,57,HLD,Highland,Mainland,Loch na Seilge,25
3044,NC9504,18,HLD,Highland,Mainland,Loch na Caorach,15
3045,NC9508,1.3,HLD,Highland,Mainland,Unnamed,5
3046,NC9518,2,HLD,Highland,Mainland,Unnamed,5
3047,NC9519,1,HLD,Highland,Mainland,Unnamed,5
3048,NC9605,19,HLD,Highland,Mainland,Caol-loch,15
3049,NC9606,25,HLD,Highland,Mainland,Loch Akran,15
3050,NC9522,12.1,HLD,Highland,Mainland,Loch Torr na Ceardaich,15
3051,NC9532,1.2,HLD,Highland,Mainland,Unnamed,5
3052,NC9535,38,HLD,Highland,Mainland,Loch Tuim Ghlais,15
3053,ND0422,17,HLD,Highland,Mainland,Caol Loch,15
3054,ND0501,4,HLD,Highland,Mainland,Loch an Duine,5
3055,ND0506,3,HLD,Highland,Mainland,Loch Losgann,5
3056,ND0513,3,HLD,Highland,Mainland,Lochan na Saighe Glaise,5
3057,ND0516,11,HLD,Highland,Mainland,Loch a' Chiteadh,15
3058,ND0520,67,HLD,Highland,Mainland,Loch Caluim,25
3059,ND0521,35,HLD,Highland,Mainland,Loch Scye,15
3060,NC9408,28,HLD,Highland,Mainland,Loch Sletill,15
3061,NC9410,9.4,HLD,Highland,Mainland,Loch Leir,8
3062,NC9425,17,HLD,Highland,Mainland,Lochan Ealach Mor,15
3063,NC9435,13.5,HLD,Highland,Mainland,Loch na Cloiche,15
3064,ND3604,1.2,HLD,Highland,Mainland,Unnamed,5
3065,ND3608,1.2,HLD,Highland,Mainland,Loch of Auckengill,5
3066,NC5606,2,HLD,Highland,Mainland,Loch nan Aigheann,5
3067,NC5608,1.6,HLD,Highland,Mainland,Lochan na Seilg,5
3068,NC5609,3,HLD,Highland,Mainland,Loch na h-Uamhachd,5
3069,NC5611,1.5,HLD,Highland,Mainland,Loch Fada,5
3070,NC5613,2,HLD,Highland,Mainland,Lochan nam Breac Buidhe,5
3071,NC5616,0.4,HLD,Highland,Mainland,Unnamed,2
3072,NC5617,0.9,HLD,Highland,Mainland,Unnamed,2
3073,NC5618,1.8,HLD,Highland,Mainland,Unnamed,5
3074,NC5619,1.1,HLD,Highland,Mainland,Lochan nam Breac Buidhe,5
3075,NC5624,0.8,HLD,Highland,Mainland,Unnamed,2
3076,NC4604,3,HLD,Highland,Mainland,Unnamed,5
3077,NC5510,3.6,HLD,Highland,Mainland,Loch na h-Airigh Bige,5
3078,NG3003,0.1,HLD,Highland,Rum,Unnamed,2
3079,NG3004,3.9,HLD,Highland,Rum,Loch Sgaorishal,5
3080,NG3006,1,HLD,Highland,Rum,Unnamed,5
3081,NG3017,0.3,HLD,Highland,Rum,Unnamed,2
3082,NG3025,1.1,HLD,Highland,Rum,Unnamed,5
3083,NG3028,0.2,HLD,Highland,Rum,Unnamed,2
3084,NG3031,0.3,HLD,Highland,Rum,Unnamed,2
3085,NG4006,0.8,HLD,Highland,Rum,Loch Iain,2
3086,NM3913,6.5,HLD,Highland,Rum,Long Loch,8
3087,NM3916,0.3,HLD,Highland,Rum,Unnamed,2
3088,NM3918,1.1,HLD,Highland,Rum,Priomh-lochs,5
3089,NM3919,9.2,HLD,Highland,Rum,Loch Bealach Mhic Neill,8
3090,NM3920,1,HLD,Highland,Rum,Unnamed,5
3091,NM3922,0.3,HLD,Highland,Rum,Unnamed,2
3092,NM3937,6,HLD,Highland,Rum,Loch Papadil,8
3093,HY4517,0.01,OKN,Orkney Islands,Papa Westray,Unnamed,2
3094,HY6203,4,OKN,Orkney Islands,Stronsay,Straenia Water,5
3095,HY6204,0.2,OKN,Orkney Islands,Stronsay,Mill Bay Pool,2
3096,HY4211,0.1,OKN,Orkney Islands,Gairsay,Unnamed,2
3097,NG1804,0.2,NEL,Na h-Eileanan an Iar,Harris,Unnamed,2
3098,NG0902,0.5,NEL,Na h-Eileanan an Iar,Taransay,Unnamed,2
3099,NR7811,5.6,AAB,Argyll and Bute,Mainland,Loch nam Ban,8
